RecipeId,Barcode,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions,extracted_image_urls,extracted_ingredients
962.0,*962*,Orzo / Tomato Salad with Feta and Olives,1533.0,Dancer,PT10M,PT15M,PT25M,1999-08-12T06:44:00Z,We usually make this salad once a week when we can get ripe local tomatoes and usually double or triple the recipe.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/96/2/picFUEPxO.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/96/2/picVQWucV.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/96/2/picL3rFIp.jpg"")",< 30 Mins,,"c(""1"", ""1"", ""3"", ""3"", ""1"", ""1/4"", ""1/4"", ""1/8"", NA)","c(""orzo pasta"", ""feta cheese"", ""fresh parsley"", ""fresh dill"", ""tomatoes"", ""green olives"", ""lemon juice"")",5.0,10.0,263.2,15.7,5.2,22.2,370.3,23.4,1.4,2.5,7.5,6.0,,"c(""Cook orzo according to package for al dente. Drain and rinse with cold water."", ""Once orzo has cooled, in serving bowl mix orzo, olives, feta, parsley, dill, and tomato."", ""In small bowl, whisk together oil and lemon juice. Mix into salad."", ""Salt and pepper to taste. Refrigerate and chill before serving."", ""If you use dried dill, be sure to use plenty."", ""Serves: 6 as a side dish."", ""Also great as a main dish for lunch."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/96/2/picFUEPxO.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/96/2/picVQWucV.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/96/2/picL3rFIp.jpg']","['orzo pasta', 'feta cheese', 'fresh parsley', 'fresh dill', 'tomatoes', 'green olives', 'lemon juice']"
1031.0,*1031*,"Great Northern Bean, Ham and  Vegetable Chowder",1562.0,Libby1,,PT8H,PT8H,1999-09-20T19:29:00Z,"Make and share this Great Northern Bean, Ham and  Vegetable Chowder recipe from Food.com.","c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/31/picCUcQnI.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/31/pic4QXaba.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/31/pic0KrfLo.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/31/pic0YDxyr.jpg"")",Chowders,"c(""Beans"", ""Vegetable"", ""Low Cholesterol"", ""Healthy"")","c(""1"", ""2"", ""1"", ""1"", ""1/2"", ""1"", ""1/2"", ""1/4"", ""1/2"", ""1"")","c(""dry white bean"", ""ham hocks"", ""ham"", ""onion"", ""carrot"", ""green pepper"", ""sugar"", ""salt"", ""cayenne pepper"", ""mace"", ""tomatoes"")",4.0,1.0,224.2,0.8,0.2,0.0,171.1,42.1,10.7,5.9,14.5,8.0,,"c(""Soak beans overnight in water to cover by 2 inches."", ""Drain beans."", ""Add water to cover beans by 1 inch."", ""Cook beans with ham hocks (I use a  ham bone with some meat) for at least 2 hours on low heat.  Remove ham  bone from beans and let cool."", ""Add all other ingredients."", ""Remove ham from  the bone and return ham to the bean mixture.  Cook until vegetables are  tender, about 30 minutes to 1 hour."", ""Freezes well."", ""Note:  I submitted this to a family cookbook and it is the recipe that  \""everyone\"" loves.""
)","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/31/picCUcQnI.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/31/pic4QXaba.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/31/pic0KrfLo.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/31/pic0YDxyr.jpg']","['dry white bean', 'ham hocks', 'ham', 'onion', 'carrot', 'green pepper', 'sugar', 'salt', 'cayenne pepper', 'mace', 'tomatoes']"
1032.0,*1032*,Pumpkin Apple Pie,1533.0,Dancer,,PT0S,PT0S,1999-08-06T00:40:00Z,Make and share this Pumpkin Apple Pie recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/32/picLXeOVb.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/32/picRqURtk.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/32/picztIaO9.jpg"")",Pie,"c(""Dessert"", ""Apple"", ""Fruit"", ""Vegetable"", ""Low Protein"", ""Healthy"", ""Thanksgiving"", ""< 15 Mins"", ""Oven"", ""Stove Top"")","c(""1/3"", ""1"", ""1/2"", ""1/4"", ""1/3"", ""2"", ""3"", NA, ""3/4"", ""3/4"", ""1/3"", ""1"", ""1/2"", ""1/4"", NA)","c(""brown sugar"", ""cornstarch"", ""cinnamon"", ""salt"", ""water"", ""butter"", ""margarine"", ""tart apples"", ""canned pumpkin"", ""evaporated milk"", ""sugar"", ""egg"", ""ground cinnamon"", ""salt"")",4.5,16.0,226.5,7.2,4.2,50.3,351.3,39.0,2.6,30.5,3.8,,,"c(""In a saucepan, combine brown sugar, cornstarch, cinnamon and salt. Add water and butter; bring to a boil."", ""Add apples."", ""Cook and stir for 4 minutes."", ""Place pastry in a 9-in."", ""pie pan; add apple mixture. In a bowl, whisk pumpkin, milk, sugar, egg, cinnamon and salt until smooth; pour over apple layer."", ""Bake at 3750 for 50 - 55 minutes or until a knife inserted near the center comes out clean."", ""If necessary, cover the edges with foil for the last 15 minutes of baking time to prevent over-browning."", 
""Cool completely."", ""Garnish with whipped cream."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/32/picLXeOVb.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/32/picRqURtk.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/32/picztIaO9.jpg']","['brown sugar', 'cornstarch', 'cinnamon', 'salt', 'water', 'butter', 'margarine', 'tart apples', 'canned pumpkin', 'evaporated milk', 'sugar', 'egg', 'ground cinnamon', 'salt']"
1042.0,*1042*,Beef & Pork Meatloaf & Onion Gravy,1534.0,Tonkcats,,PT0S,PT0S,1999-09-20T19:22:00Z,Make and share this Beef & Pork Meatloaf & Onion Gravy recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/42/aiRoJdSRpKJpIXMyGFmB_14189592101861453484754.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/42/gPuuwm3QfGKzr402X0g7_14189590777641529650595.jpg"")",Pork,"c(""Meat"", ""< 15 Mins"", ""Oven"")","c(""2"", ""1"", ""1"", ""1"", ""3"", ""1"", ""3"", ""1"", ""1/2"", ""1/2"", ""1 1/2"", ""1/2"", ""3"", ""3"", ""1 1/3"", ""1"", ""1/4"")","c(""lean beef"", ""egg"", ""parsley"", ""onion"", ""garlic"", ""celery"", ""thyme"", ""pepper"", ""salt"", ""onion"", ""butter"", ""flour"", ""parsley"", ""dry red wine"")",5.0,17.0,369.7,16.2,7.3,107.8,911.0,24.9,1.9,2.9,28.7,8.0,,"c(""Preheat oven to 350 F."", ""Mix all ingredients together."", ""Shape into a loaf pan."", ""Bake for 1 1/2 hours."", ""If desired, spoon onion gravy over baked meatloaf  slices."", ""Onion Gravy Makes About 2 cups While this sauce was designed to be served on our Beef and Pork Meatloaf, it  is amazingly versatile. Try it on mashed or baked potatoes, pork chops, steak  or whatever! Use your imagination."", ""Saute onion in butter for about 3-5 minutes, or until slightly browned."", ""Stir  in flour and add remaining ingredients."", 
""Simmer for 3-5 minutes, stirring  constantly."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/42/aiRoJdSRpKJpIXMyGFmB_14189592101861453484754.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/42/gPuuwm3QfGKzr402X0g7_14189590777641529650595.jpg']","['lean beef', 'egg', 'parsley', 'onion', 'garlic', 'celery', 'thyme', 'pepper', 'salt', 'onion', 'butter', 'flour', 'parsley', 'dry red wine']"
1073.0,*1073*,Rum Baked Beans,2178.0,troyh,PT45M,PT20M,PT1H5M,1999-08-25T06:29:00Z,Make and share this Rum Baked Beans recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/73/picGecs8A.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/73/picO3ehZQ.jpg"")",Beans,"c(""Low Cholesterol"", ""Healthy"", ""Oven"", ""< 4 Hours"", ""Easy"")","c(""3"", ""1/4"", ""1 -2"", ""1"", ""1"", ""2"")","c(""navy beans"", ""light molasses"", ""soy sauce"", ""onion"", ""prepared mustard"", ""rum"")",5.0,2.0,189.9,0.7,0.1,0.0,417.0,36.4,9.9,9.0,8.1,6.0,,"c(""Chop onion and saute until soft."", ""Combine with all the other ingredients, including a little of the water from cooking the beans."", ""Bake, covered at 350F for 45 minutes to 1 hour."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/73/picGecs8A.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/73/picO3ehZQ.jpg']","['navy beans', 'light molasses', 'soy sauce', 'onion', 'prepared mustard', 'rum']"
1100.0,*1100*,Slow Cooker BBQ Pinto Beans,1533.0,Dancer,,PT0S,PT0S,1999-08-14T06:43:00Z,Make and share this Slow Cooker BBQ Pinto Beans recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/00/picsag5Dw.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/00/pichwFFAX.jpg"")",Beans,"c(""Low Cholesterol"", ""Healthy"", ""< 15 Mins"")","c(""1"", ""4"", ""2"", ""1"", ""3/4"", ""1/2"", ""1 1/2"", ""1/8"")","c(""dried pinto bean"", ""water"", ""onions"", ""chili powder"", ""barbecue sauce"", ""ketchup"", ""prepared mustard"")",4.0,8.0,350.6,1.5,0.2,0.0,567.9,68.1,13.2,16.0,17.4,6.0,,"c(""Combine first 4 ingredients in an electric slow cooker on low heat. Cover and cook about 7 hours or until beans are tender."", ""Drain cooking liquid."", ""Stir in remaining ingredients."", ""Set on high heat and cook uncovered 10-15 minutes, or until heated through."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/00/picsag5Dw.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/00/pichwFFAX.jpg']","['dried pinto bean', 'water', 'onions', 'chili powder', 'barbecue sauce', 'ketchup', 'prepared mustard']"
1103.0,*1103*,Snow Flurry Brownies,1535.0,Marg CaymanDesigns,PT30M,PT20M,PT50M,1999-08-19T05:31:00Z,Make and share this Snow Flurry Brownies recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/03/picPdPR8O.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/03/picHrhvD0.jpg"")",Bar Cookie,"c(""Dessert"", ""Cookie & Brownie"", ""Winter"", ""< 60 Mins"", ""Oven"")","c(""1"", ""1/2"", ""2"", ""1/2"", ""2/3"", ""1/2"", ""1/2"", ""1/2"", ""1/2"", ""1/2"")","c(""sugar"", ""butter"", ""margarine"", ""eggs"", ""vanilla extract"", ""all-purpose flour"", ""baking powder"", ""salt"")",4.5,3.0,192.4,11.7,5.6,39.6,149.3,21.9,1.4,15.9,2.5,,16 brownies.,"c(""In a bowl, whisk together sugar, butter, eggs and vanilla."", ""Combine flour, cocoa, baking powder and salt; add to sugar mixture and mix well."", ""Stir in vanilla chips and nuts."", ""Spread into a greased 8-in. square baking pan."", ""Bake at 35O°F for 25-30 minutes or until a toothpick inserted near the center comes out with moist crumbs (do not overbake). Cool on a wire rack."", ""Cut into diamond shapes if desired or garnish with melted white chocolate."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/03/picPdPR8O.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/03/picHrhvD0.jpg']","['sugar', 'butter', 'margarine', 'eggs', 'vanilla extract', 'all-purpose flour', 'baking powder', 'salt']"
1119.0,*1119*,Spaghetti Pie,1530.0,Carole Reu,PT20M,PT5M,PT25M,1999-08-18T04:58:00Z,Make and share this Spaghetti Pie recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/19/pic0x6SpS.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/19/picDSGoCF.jpg"")",One Dish Meal,"c(""Spaghetti"", ""European"", ""< 30 Mins"", ""Oven"")","c(""4"", ""1"", ""1/4"", ""8"", ""1/2"", ""1/2"", ""1/2"", ""1"", ""8"", ""1"", ""1"", ""1/2"")","c(""spaghetti"", ""egg"", ""nonfat parmesan cheese"", ""extra lean beef"", ""onion"", ""green pepper"", ""fennel seed"", ""garlic"", ""tomato sauce"", ""oregano"", ""low fat cottage cheese"", ""lowfat mozzarella cheese"")",5.0,23.0,192.8,4.3,1.7,60.6,390.0,20.6,1.7,3.0,17.4,6.0,,"c(""Cook spaghetti for 10 to 12 minutes or until tender but still firm."", ""Drain well."", ""Return spaghetti to saucepan."", ""Stir in egg and Parmesan cheese.  In a medium  skillet, cook ground beef, onion, green pepper, garlic and fennel till meat is  browned and onion is tender."", ""Drain fat.  Stir in tomato sauce and oregano; heat through."", ""Spray a 9\"" pie plate with nonstick cooking spray."", ""Press spaghetti  mixture onto bottom and up sides of pie plate, forming a crust.  Spread cottage  cheese on bottom and up sides of crust.  Spread meat mixture over cottage  cheese.  Sprinkle with mozzarella cheese.    Bake 350 for 20 to 25 minutes or  till bubbly.""
)","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/19/pic0x6SpS.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/19/picDSGoCF.jpg']","['spaghetti', 'egg', 'nonfat parmesan cheese', 'extra lean beef', 'onion', 'green pepper', 'fennel seed', 'garlic', 'tomato sauce', 'oregano', 'low fat cottage cheese', 'lowfat mozzarella cheese']"
1242.0,*1242*,Stewed Tomatoes,1542.0,ann joy,,PT0S,PT0S,1999-09-24T05:34:00Z,Here is a good recipe for stewed tomatoes that I have on my site. This is a good way to use up the remaining tomatoes you may have on your vines!,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/12/42/LLFiikCRTfmfkYbnHayK_147067083894396485634.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/12/42/picFDf01I.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/12/42/picPxk6wj.jpg"")",Vegetable,"""< 15 Mins""","c(""4"", ""2"", ""1/4"", ""1"", ""4"", NA, ""2"")","c(""tomatoes"", ""celery"", ""bell pepper"", ""Accent seasoning"", ""sugar"", ""water"")",4.5,10.0,344.8,1.6,0.2,0.0,116.0,82.5,10.5,71.6,7.2,,1 batch,"c(""Peel the tomatoes by soaking them in boiling water for one minute. Gently pull away the skin."", ""Place tomatoes in a large pot and add the remaining ingredients."", ""Cover and boil gently for 15 minutes, until tomatoes are tender."", ""Serve with croutons."", ""I like my stewed tomatoes with toast and butter."", ""Whenever I am sick, this is the dish I crave! The above recipe is from the book out of print cookbook  \""cajun country cookin\"" by John and Glenna Uhler Enjoy!"")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/12/42/LLFiikCRTfmfkYbnHayK_147067083894396485634.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/12/42/picFDf01I.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/12/42/picPxk6wj.jpg']","['tomatoes', 'celery', 'bell pepper', 'Accent seasoning', 'sugar', 'water']"
1267.0,*1267*,Chinese Beef and Broccoli,1762.0,lkadlec,PT10M,PT35M,PT45M,1999-09-26T20:31:00Z,Make and share this Chinese Beef and Broccoli recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/12/67/hAhZn2uuS76AXrMwZhBt_IMG_4284%20(1).JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/12/67/picOVRTQI.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/12/67/picggKonf.jpg"")",Vegetable,"c(""Meat"", ""Chinese"", ""Asian"", ""Very Low Carbs"", ""Low Cholesterol"", ""Healthy"", ""< 60 Mins"")","c(""1"", ""2"", ""1"", ""1/2"", ""1"", ""1"", ""1"", ""2"", NA)","c(""soy sauce"", ""dry sherry"", ""cornstarch"", ""frozen broccoli"", ""garlic clove"", ""fresh ginger"", ""salt"")",5.0,29.0,300.1,16.5,5.1,46.5,592.4,7.1,3.5,1.8,28.3,4.0,,"c(""Slice the steak against the grain into very thin slices."", ""Combine the soy sauce, sherry, and cornstarch and pour this mixture over the steak."", ""Marinate the meat for 15 minutes."", ""While the meat is marinating, slice the broccoli at a diagonal and mince garlic and ginger."", ""Heat a wok or large frying pan for 30 seconds, add oil, wait about 20 seconds, and add minced garlic and ginger root. Fry over high heat, stirring constantly for about 20 seconds more, then add the beef."", ""Stir-fry, stirring constantly, for about 1 minute. Add broccoli and stir-fry for another 4 to 6 minutes, until the broccoli is cooked but still crisp and still dark green."", 
""Serve hot. This is low in carbohydrates."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/12/67/hAhZn2uuS76AXrMwZhBt_IMG_4284%20(1).JPG', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/12/67/picOVRTQI.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/12/67/picggKonf.jpg']","['soy sauce', 'dry sherry', 'cornstarch', 'frozen broccoli', 'garlic clove', 'fresh ginger', 'salt']"
1317.0,*1317*,Bisquick Apple Cinnamon Muffins,1530.0,Carole Reu,,PT0S,PT0S,1999-09-05T19:20:00Z,Make and share this Bisquick Apple Cinnamon Muffins recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/13/17/picnGtdNc.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/13/17/picPYERSs.jpg"")",Quick Breads,"c(""Breads"", ""Breakfast"", ""Lunch/Snacks"", ""Apple"", ""Fruit"", ""< 15 Mins"", ""Oven"")","c(""1"", ""2"", ""3/4"", ""1/3"", ""2/3"", ""2"", ""2"")","c(""egg"", ""Bisquick baking mix"", ""apple"", ""sugar"", ""1% low-fat milk"", ""canola oil"", ""cinnamon"")",4.5,13.0,150.2,6.2,1.2,16.6,228.0,21.2,0.9,9.6,2.7,12.0,,"c(""Preheat oven to 400."", ""Spray with nonstick cooking spray bottom only of 12 medium size muffin cups."", ""Beat egg slightly, stir in remaining ingredients just till  moistened."", ""Divide batter evenly among cups."", ""Bake until golden brown, 15 to 17  minutes."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/13/17/picnGtdNc.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/13/17/picPYERSs.jpg']","['egg', 'Bisquick baking mix', 'apple', 'sugar', '1% low-fat milk', 'canola oil', 'cinnamon']"
1379.0,*1379*,Herbal Vinegar with Garlic & Basil,148316.0,- Carla -,,PT0S,PT0S,1999-09-26T04:22:00Z,"Herbal vinegars are easy to prepare, beautiful to look at and can be used in any recipe that calls for vinegar. Plus they make great gifts from your garden. The prodecure for making any herbal vinegar is the same, no matter what herb or combination of herbs you are using. All you need are some herbs, top quality vinegars, glass jars and a glass or stainless steel saucepan. 
For the best retention of flavors, store flavored vinegars in the refrigerator or a cool dark place. If properly prepared, flavored vinegars should retain good quality for two to three months in cool room storage and for six to eight months in refrigerated storage. 
-=Attention=-
Should you decided to display pretty bottles of herb and fruit vinegars on a kitchen window sill. If left out for more than a few weeks, these bottles are then considered as decoration and not used in food preparation.","c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/13/79/pictfjK2A.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/13/79/picdDbmNX.jpg"")",< 15 Mins,"""Easy""","c(""4"", ""1"", ""2"")","c(""garlic"", ""fresh basil"", ""white wine vinegar"")",5.0,1.0,29.6,0.3,0.0,0.0,3.8,5.8,1.9,0.2,1.9,,1 batch,"c(""In a glass or stainless steel sauce pan heat white wine vinegar on the stove to where it is warm, but not boiling."", ""Bruise basil and loosely fill clean glass jars with basil and halved garlic cloves."", ""Pour the warmed vinegar to fill each glass jar and cap with an acid-proof lid. Store in a cool, dark place 2 weeks, shaking occasionally."", ""After two weeks have passed strain through cheesecloth and rebottle."", ""Add a few fresh basil leaves to the bottle for identification purposes and visual appeal.""
)","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/13/79/pictfjK2A.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/13/79/picdDbmNX.jpg']","['garlic', 'fresh basil', 'white wine vinegar']"
